Wall time,Step,Value
1731247511.0724843,544,0.00014427516725845635
1731247514.6965778,546,0.0001387554220855236
1731247516.4793255,547,0.00013602596300188452
1731247521.7092304,550,0.00012796235387213528
1731247525.2331471,552,0.00012269317812751979
1731247530.5074966,555,0.0001149543677456677
1731247532.3219554,556,0.0001124197369790636
1731247542.8444707,562,9.770123870112002e-05
1731247544.574907,563,9.533191041555256e-05
1731247546.402038,564,9.298712393501773e-05
1731247553.4335058,568,8.385791443288326e-05
1731247558.6622634,571,7.727956835879013e-05
1731247562.389398,573,7.302507583517581e-05
1731247607.36218,576,6.684405525447801e-05
1731247614.3145597,580,5.8985635405406356e-05
1731247621.3979437,584,5.157594205229543e-05
1731247623.117238,585,4.979498771717772e-05
1731247628.627138,588,4.46263984485995e-05
1731247632.5388017,590,4.1327555663883686e-05
1731247634.3213346,591,3.972268314100802e-05
1731247639.5085495,594,3.5088101867586374e-05
1731247643.0600023,596,3.214988828403875e-05
1731247646.5154355,598,2.9334214559639804e-05
1731247648.2391257,599,2.797267006826587e-05
1731247653.6422932,602,2.4074772227322683e-05
1731247655.3791666,603,2.283813591930084e-05
1731247664.8095155,608,1.7130219930550084e-05
1731247673.5896478,613,1.2224214515299536e-05
1731247675.310978,614,1.1340317541908007e-05
1731247678.747507,616,9.670528015703894e-06
1731247685.8157508,620,6.7251517066324595e-06
1731247689.3152971,622,5.450701337395003e-06
1731247691.0528338,623,4.863258254772518e-06
1731247696.3122706,626,3.300730895716697e-06
1731247699.8332753,628,2.426040055070189e-06
1731247701.5733936,629,2.0389243218232878e-06
1731247708.9428546,633,8.261577590928937e-07
1731247715.8482702,637,1.517920225069247e-07
1731247759.937351,640,0.0004900000058114529
1731247761.6687226,641,0.0004899881896562874
1731247763.3947241,642,0.000489952799398452
1731247765.119367,643,0.0004898937186226249
1731247766.8516307,644,0.0004898111219517887
1731247775.7905855,649,0.0004890442360192537
1731247779.2505257,651,0.0004885727539658546
1731247781.0733376,652,0.0004883017973043025
1731247784.5568633,654,0.00048768948181532323
1731247786.287003,655,0.00048734823940321803
1731247791.488446,658,0.00048618452274240553
1731247795.0442703,660,0.0004852924030274153
1731247808.3020387,667,0.0004814430430997163
1731247813.7709973,670,0.0004794503911398351
1731247822.5466259,675,0.0004756783018819988
1731247824.2665064,676,0.0004748568753711879
1731247831.4733512,680,0.0004713504749815911
1731247836.648521,683,0.00046849134378135204
1731247838.3726408,684,0.0004674950905609876
1731247843.5771775,687,0.00046437804121524096
1731247852.415953,692,0.00045876152580603957
1731247855.869202,694,0.0004563699185382575
1731247859.3527563,696,0.000453896849649027
1731247861.1695704,697,0.00045263004722073674
1731247864.7978427,699,0.00045003651757724583
1731247870.0516248,702,0.00044599836110137403
1731247871.7853866,703,0.000444613368017599
1731247914.3834226,705,0.00044178584357723594
1731247923.0165918,710,0.00043438756256364286
1731247926.4844024,712,0.0004312994715292007
1731247931.6571882,715,0.00042653302079997957
1731247935.116629,717,0.0004232676583342254
1731247940.3052719,720,0.0004182411648798734
1731247942.022819,721,0.0004165320424363017
1731247945.5555174,723,0.0004130643792450428
1731247949.0608566,725,0.0004095319309271872
1731247950.8689234,726,0.0004077418416272849
1731247954.3124576,728,0.00040411477675661445
1731247956.0490055,729,0.0004022781504318118
1731247959.6834514,731,0.0003985595831181854
1731247961.4284096,732,0.00039667802047915757
1731247963.1713452,733,0.00039478181861341
1731247972.0377786,738,0.0003850880602840334
1731247979.0043519,742,0.0003770889015868306
1731247982.48488,744,0.0003730121534317732
1731248003.8259616,756,0.00034757162211462855
1731248007.3044944,758,0.00034318346297368407
1731248017.6687438,764,0.00032979866955429316
1731248019.3899705,765,0.0003275380004197359
1731248064.0921118,768,0.0003207091649528593
1731248065.8359468,769,0.0003184179950039834
1731248071.2123935,772,0.000311502895783633
1731248076.4530666,775,0.0003045301418751478
1731248078.2046766,776,0.0003021941229235381
1731248081.6824846,778,0.00029750572866760194
1731248083.4053476,779,0.0002951538481283933
1731248085.1405642,780,0.0002927971363533288
1731248086.8835793,781,0.00029043579706922174
1731248088.6207747,782,0.00028807009221054614
1731248099.7861269,788,0.00027379667153581977
1731248104.997028,791,0.00026661937590688467
1731248127.64392,804,0.00023538134701084346
1731248129.3672915,805,0.0002329784183530137
1731248131.091638,806,0.0002305766538484022
1731248132.818575,807,0.0002281762717757374
1731248138.0006988,810,0.00022098580666352063
1731248152.0535617,818,0.00020192991360090673
1731248153.7926927,819,0.00019956420874223113
1731248167.9000716,827,0.0001808152301236987
1731248169.8617096,828,0.00017849709547590464
1731248216.911665,832,0.00016929084085859358
1731248218.73827,833,0.0001670069614192471
1731248222.256123,835,0.00016246199083980173
1731248223.983464,836,0.00016020132170524448
1731248229.1618557,839,0.00015346922737080604
1731248230.887964,840,0.00015124256606213748
1731248236.1414447,843,0.0001446176174795255
1731248239.6089766,845,0.00014024900156073272
1731248248.395799,850,0.0001295077963732183
1731248250.1340597,851,0.00012739213707391173
1731248255.3112464,854,0.0001211139460792765
1731248260.54125,857,0.00011494321370264515
1731248265.9382725,860,0.00010888529504882172
1731248269.390014,862,0.00010491195280337706
1731248274.7736204,865,9.905367187457159e-05
1731248276.5054421,866,9.712879545986652e-05
1731248283.4877245,870,8.957364480011165e-05
1731248285.204892,871,8.772185537964106e-05
1731248308.2967174,884,6.509098602691665e-05
1731248311.8496587,886,6.186046084621921e-05
1731248319.0452573,890,5.56124396098312e-05
1731248322.6198797,892,5.259735189611092e-05
1731248327.8665373,895,4.8214154958259314e-05
1731248370.2860556,897,4.538662324193865e-05
1731248372.0144181,898,4.4001644710078835e-05
1731248377.3442829,901,3.996348095824942e-05
1731248379.0809653,902,3.865677717840299e-05
1731248388.020902,907,3.2424031815025955e-05
1731248389.9660738,908,3.1238480005413294e-05
1731248393.8630557,910,2.892928932851646e-05
1731248395.7996085,911,2.7805879653897136e-05
1731248401.029464,914,2.456167021591682e-05
1731248407.9729164,918,2.0533951101242565e-05
1731248409.7106829,919,1.958086977538187e-05
1731248413.278971,921,1.7739976101438515e-05
1731248425.6974325,928,1.1991153769486118e-05
1731248429.1759038,930,1.0549617400101852e-05
1731248430.923877,931,9.862710612651426e-06
1731248432.657246,932,9.198466614179779e-06
1731248437.873635,935,7.342342996707885e-06
1731248444.8096614,939,5.188425802771235e-06
1731248448.2734432,941,4.249946414347505e-06
1731248450.0000184,942,3.815490799752297e-06
1731248455.170846,945,2.6517550395510625e-06
1731248462.2770176,949,1.4272469570641988e-06
1731248467.856221,952,7.55253211082163e-07
1731248473.0476522,955,2.951132387352118e-07
1731248522.6172304,960,0.0003429999924264848
1731248527.965078,963,0.00034292563213966787
1731248531.6254692,965,0.00034279341343790293
1731248535.3252242,967,0.0003425951872486621
1731248537.093718,968,0.00034247132134623826
1731248554.9974558,978,0.00034032916300930083
1731248556.8654017,979,0.00034002502798102796
1731248562.3798325,982,0.00033901535789482296
1731248569.85617,986,0.00033744325628504157
1731248576.770265,990,0.0003356152737978846
1731248580.225524,992,0.0003346061857882887
1731248583.6935465,994,0.0003335342335049063
1731248587.180135,996,0.00033239982440136373
1731248590.6438613,998,0.0003312033659312874
1731248592.3726127,999,0.0003305820282548666
1731248597.562,1002,0.00032862622174434364
1731248599.2846615,1003,0.00032794394064694643
1731248601.0023203,1004,0.0003272465546615422
1731248604.4597406,1006,0.000325806817272678
1731248613.1115968,1011,0.00032194852246902883
1731248616.9986818,1013,0.00032030316651798785
1731248620.8951635,1015,0.00031860044691711664
1731248633.207684,1022,0.00031219885568134487
1731248680.9021719,1026,0.00030824050190858543
1731248684.5989563,1028,0.00030618184246122837
1731248686.3538566,1029,0.0003051329986192286
1731248697.9269423,1035,0.00029857311164960265
1731248699.6606052,1036,0.00029743631603196263
1731248701.46347,1037,0.0002962873550131917
1731248703.2048542,1038,0.0002951264032162726
1731248704.9941154,1039,0.00029395348974503577
1731248712.2214346,1043,0.00028914507129229605
1731248717.4745736,1046,0.0002854192862287164
1731248735.208969,1056,0.0002723051584325731
1731248738.6935847,1058,0.00026956162764690816
1731248740.4193685,1059,0.00026817561592906713
1731248742.1407256,1060,0.00026678029098547995
1731248745.6704729,1062,0.00026396222529001534
1731248751.0887127,1065,0.0002596686244942248
1731248754.5651414,1067,0.0002567635092418641
1731248758.2574975,1069,0.0002538255066610873
1731248760.0137525,1070,0.0002523445291444659
1731248761.7750168,1071,0.0002508557809051126
1731248763.5267603,1072,0.0002493593783583492
1731248765.285809,1073,0.00024785546702332795
1731248767.0789118,1074,0.00024634419241920114
1731248772.4158387,1077,0.00024176767328754067
1731248777.8653975,1080,0.0002371302107349038
1731248781.637384,1082,0.00023400668578688055
1731248786.869094,1085,0.00022927661484573036
1731248788.6334631,1086,0.00022768857888877392
1731248790.3666131,1087,0.00022609512961935252
1731248840.284585,1091,0.00021967025531921536
1731248852.4865139,1098,0.00020825401588808745
1731248855.9440994,1100,0.00020495799253694713
1731248859.422234,1102,0.00020164906163699925
1731248861.1452162,1103,0.00019999015785288066
1731248862.8688986,1104,0.0001983285037567839
1731248868.0873892,1107,0.0001933286985149607
1731248871.6644702,1109,0.00018998469749931246
1731248875.1385882,1111,0.00018663356604520231
1731248876.8608418,1112,0.00018495573021937162
1731248880.3172884,1114,0.000181596347829327
