Wall time,Step,Value
1731248704.9940994,1039,7.944434798901057e-08
1731248712.221416,1043,6.2129615230333e-08
1731248717.4745553,1046,5.4342628175163554e-08
1731248735.2089524,1056,6.744883762621612e-08
1731248738.6935682,1058,7.267870216765004e-08
1731248740.419353,1059,5.8082679998960884e-08
1731248742.140706,1060,6.687436382435408e-08
1731248745.6704543,1062,5.526957025381307e-08
1731248751.0886965,1065,5.5656883546362224e-08
1731248754.5651257,1067,6.529018747869486e-08
1731248758.2574816,1069,5.473442499237535e-08
1731248760.0137362,1070,6.494505555565411e-08
1731248761.775,1071,5.608185205119298e-08
1731248763.5267434,1072,5.8053061025020725e-08
1731248765.2857914,1073,5.619067167117464e-08
1731248767.0788956,1074,6.337195657124539e-08
1731248772.4158213,1077,5.704830385866444e-08
1731248777.8653746,1080,5.961935301002086e-08
1731248781.6373682,1082,6.143781661194225e-08
1731248786.8690753,1085,5.256624646676755e-08
1731248788.6334465,1086,6.042915146053929e-08
1731248790.3665972,1087,4.963641231370275e-08
1731248840.2845685,1091,5.530695901256877e-08
1731248852.4864988,1098,5.505380329395848e-08
1731248855.9440837,1100,5.180610429533772e-08
1731248859.4222167,1102,4.254365393308035e-08
1731248861.1451962,1103,5.8036086159063416e-08
1731248862.8688824,1104,5.1568129322276945e-08
1731248868.0873725,1107,6.648475192605474e-08
1731248871.6644497,1109,4.8022933185620786e-08
1731248875.13857,1111,5.18856602127471e-08
1731248876.860826,1112,6.352182424507191e-08
1731248880.3172727,1114,5.851210360674486e-08
1731248888.982536,1119,5.559021687417953e-08
1731248892.4803913,1121,4.443590739811043e-08
1731248894.207988,1122,4.6405240539115766e-08
1731248899.7697773,1125,4.601130854098301e-08
1731248901.4962854,1126,5.1708788362248015e-08
1731248904.9613233,1128,4.55140352073613e-08
1731248906.846533,1129,4.589568192159277e-08
1731248912.1806111,1132,4.507198170244919e-08
1731248915.6974156,1134,4.313771029273994e-08
1731248919.1523051,1136,4.624165228506172e-08
1731248924.457942,1139,4.271671372180208e-08
1731248936.5642457,1146,4.800594410880876e-08
1731248940.1253211,1148,4.514577867098524e-08
1731248943.6008859,1150,4.587781887721576e-08
1731248945.341011,1151,4.1520738847111716e-08
1731248986.1919014,1152,4.417938725964632e-08
1731249000.87003,1160,4.0795921307790195e-08
1731249004.501733,1162,4.879966652993062e-08
1731249008.0178785,1164,4.4475996219262015e-08
1731249013.1907513,1167,4.8667427421378306e-08
1731249024.0914297,1173,4.099343087204943e-08
1731249025.8205266,1174,4.352431659526701e-08
1731249029.4020696,1176,4.055684854620267e-08
1731249031.1277509,1177,5.2088552138229716e-08
1731249032.854223,1178,4.049136492767502e-08
1731249039.8671436,1182,4.6545817866672223e-08
1731249043.670454,1184,4.335536374355797e-08
1731249047.1217842,1186,4.6526860586482144e-08
1731249052.5251644,1189,4.79732591429638e-08
1731249054.2656538,1190,4.491107574722264e-08
1731249059.7011402,1193,5.2227342450805736e-08
1731249061.4261916,1194,4.536147812927993e-08
1731249066.7123423,1197,4.7938261360513934e-08
1731249080.8146613,1205,4.116922269759016e-08
1731249082.554623,1206,4.229631400676226e-08
1731249084.2812192,1207,4.047280555141697e-08
1731249094.97766,1213,4.030290767786937e-08
1731249096.7060487,1214,4.162519928740949e-08
1731249145.0735734,1218,4.037043410676233e-08
1731249153.9785662,1223,4.299326761270095e-08
1731249157.7519221,1225,4.291683453061523e-08
1731249165.1349125,1229,4.15241103723929e-08
1731249170.59592,1232,4.2426172797149775e-08
1731249181.2429798,1238,4.240501283447884e-08
1731249184.710867,1240,4.182657420415126e-08
1731249191.7105207,1244,4.831089484014228e-08
1731249195.1960325,1246,4.064484571131288e-08
1731249200.4664772,1249,4.189393720821499e-08
1731249202.2063339,1250,4.101985950910603e-08
1731249203.9482682,1251,4.4760007256172685e-08
1731249205.689501,1252,4.3728960008593276e-08
1731249209.1718068,1254,4.453850266372683e-08
1731249212.6333177,1256,4.1096136271789874e-08
1731249214.357305,1257,4.1788815963172965e-08
1731249219.5710151,1260,4.6563407352095965e-08
1731249221.30672,1261,4.597413649776172e-08
1731249231.800944,1267,4.425503163929534e-08
1731249238.8910713,1271,5.639849831595711e-08
1731249247.6274817,1276,4.572771317157276e-08
1731249249.3574371,1277,4.7477840325882426e-08
1731249251.0862024,1278,3.889231336984267e-08
1731249297.505286,1282,6.089165793810025e-08
1731249302.7086406,1285,3.992367680893949e-08
1731249311.8516676,1290,5.2805994243954046e-08
1731249317.0665257,1293,4.822688026706601e-08
1731249325.7947826,1298,5.139355252481437e-08
1731249327.5379624,1299,5.679964942828519e-08
1731249332.9195182,1302,5.2009443862743865e-08
1731249340.2054582,1306,6.944689801002824e-08
1731249347.1488783,1310,6.680048159068974e-08
1731249355.864871,1315,6.895608350987459e-08
1731249365.2996235,1320,4.078658122352863e-08
1731249368.8704836,1322,5.128963920242313e-08
1731249374.2916586,1325,4.299799982732111e-08
1731249376.0147076,1326,4.2154635337965374e-08
1731249379.465445,1328,5.709741657256018e-08
1731249391.8679597,1335,5.4499157187137826e-08
1731249449.2106702,1345,4.0617379681862076e-08
1731249454.4636343,1348,4.1429750297083956e-08
1731249459.6583285,1351,4.238854245386392e-08
1731249461.388536,1352,4.4332729487450706e-08
1731249464.847648,1354,4.109366003035575e-08
1731249475.3055463,1360,4.84852975546346e-08
1731249482.1739545,1364,4.2948727241309825e-08
1731249483.9696732,1365,4.0517512900350994e-08
1731249485.684491,1366,4.341787018802279e-08
1731249487.4154894,1367,4.1125545635622984e-08
1731249489.1515903,1368,3.725459407633025e-08
1731249501.4111278,1375,4.111203111278883e-08
1731249503.2607555,1376,5.373389200258316e-08
1731249510.193022,1380,3.62887604410389e-08
