Output,Target,Error
5.159563198685646057e-02,5.141500011086463928e-02,1.806318759918212891e-04
-1.549119595438241959e-02,-1.549900043755769730e-02,7.804483175277709961e-06
-3.823245316743850708e-02,-3.873100131750106812e-02,4.985481500625610352e-04
1.982303708791732788e-02,1.983699947595596313e-02,1.396238803863525391e-05
-1.651140302419662476e-02,-1.642899960279464722e-02,8.240342140197753906e-05
2.919491939246654510e-02,2.913199923932552338e-02,6.292015314102172852e-05
4.179257526993751526e-02,4.182599857449531555e-02,3.342330455780029297e-05
5.838214233517646790e-02,5.852299928665161133e-02,1.408569514751434326e-04
-6.261335313320159912e-02,-6.253799796104431152e-02,7.535517215728759766e-05
-6.662642955780029297e-02,-6.655199825763702393e-02,7.443130016326904297e-05
-4.685577005147933960e-02,-4.677600041031837463e-02,7.976964116096496582e-05
-4.763356223702430725e-02,-4.770400002598762512e-02,7.043778896331787109e-05
5.709150340408086777e-03,5.580000113695859909e-03,1.291502267122268677e-04
5.448704585433006287e-02,5.450600013136863708e-02,1.895427703857421875e-05
-1.675618067383766174e-02,-1.673799939453601837e-02,1.818127930164337158e-05
3.818049654364585876e-02,3.811199963092803955e-02,6.849691271781921387e-05
-6.003766506910324097e-02,-6.006800010800361633e-02,3.033503890037536621e-05
-3.247751668095588684e-02,-3.253899887204170227e-02,6.148219108581542969e-05
2.367845363914966583e-02,2.355599962174892426e-02,1.224540174007415771e-04
-1.747339405119419098e-02,-1.735799945890903473e-02,1.153945922851562500e-04
-4.709823522716760635e-03,-4.650000017136335373e-03,5.982350558042526245e-05
-2.510052919387817383e-02,-2.510499954223632812e-02,4.470348358154296875e-06
3.501050919294357300e-02,3.501600027084350586e-02,5.491077899932861328e-06
6.238190457224845886e-02,6.253799796104431152e-02,1.560933887958526611e-04
7.077822834253311157e-02,7.087100297212600708e-02,9.277462959289550781e-05
-2.810735255479812622e-03,-2.790000056847929955e-03,2.073519863188266754e-05
4.306040331721305847e-02,4.306299984455108643e-02,2.596527338027954102e-06
-7.844468951225280762e-02,-7.857800275087356567e-02,1.333132386207580566e-04
3.506431356072425842e-02,3.501600027084350586e-02,4.831328988075256348e-05
-7.400515489280223846e-03,-7.439999841153621674e-03,3.948435187339782715e-05
