Output,Target,Error
-1.153742335736751556e-02,-1.146900001913309097e-02,6.842333823442459106e-05
-5.385290458798408508e-02,-5.388800054788589478e-02,3.509595990180969238e-05
3.321434929966926575e-02,3.315800055861473083e-02,5.634874105453491211e-05
-7.519607990980148315e-02,-7.518800348043441772e-02,8.076429367065429688e-06
5.011809989809989929e-02,5.017799884080886841e-02,5.989894270896911621e-05
-6.116971373558044434e-02,-6.099399924278259277e-02,1.757144927978515625e-04
1.357807405292987823e-02,1.363900024443864822e-02,6.092619150876998901e-05
-3.840603306889533997e-02,-3.842100128531455994e-02,1.496821641921997070e-05
-1.444103755056858063e-02,-1.456900034099817276e-02,1.279627904295921326e-04
1.634574122726917267e-02,1.642899960279464722e-02,8.325837552547454834e-05
7.026447355747222900e-02,7.025399804115295410e-02,1.047551631927490234e-05
-4.603280127048492432e-02,-4.615699872374534607e-02,1.241974532604217529e-04
2.517566829919815063e-02,2.541499957442283630e-02,2.393312752246856689e-04
-5.950946826487779617e-03,-5.890000145882368088e-03,6.094668060541152954e-05
-4.805295169353485107e-02,-4.801300168037414551e-02,3.995001316070556641e-05
-4.963303357362747192e-02,-5.017799884080886841e-02,5.449652671813964844e-04
3.240095451474189758e-02,3.253899887204170227e-02,1.380443572998046875e-04
-5.985331162810325623e-02,-5.975899845361709595e-02,9.431317448616027832e-05
-2.755886875092983246e-02,-2.758299931883811951e-02,2.413056790828704834e-05
-3.204734250903129578e-02,-3.222899883985519409e-02,1.816563308238983154e-04
3.348688036203384399e-02,3.346699848771095276e-02,1.988187432289123535e-05
7.697999477386474609e-02,7.703699916601181030e-02,5.700439214706420898e-05
4.762475937604904175e-02,4.770400002598762512e-02,7.924064993858337402e-05
1.092877145856618881e-02,1.116000022739171982e-02,2.312287688255310059e-04
-4.769723117351531982e-02,-4.770400002598762512e-02,6.768852472305297852e-06
6.921982765197753906e-02,6.932900100946426392e-02,1.091733574867248535e-04
-5.413967370986938477e-02,-5.419699847698211670e-02,5.732476711273193359e-05
-7.411013543605804443e-02,-7.364699989557266235e-02,4.631355404853820801e-04
8.913134224712848663e-03,8.990000002086162567e-03,7.686577737331390381e-05
-5.715492740273475647e-02,-5.728700011968612671e-02,1.320727169513702393e-04
-7.310811430215835571e-02,-7.303000241518020630e-02,7.811188697814941406e-05
5.057777091860771179e-02,5.079599842429161072e-02,2.182275056838989258e-04
4.191083461046218872e-02,4.151599854230880737e-02,3.948360681533813477e-04
-5.181196704506874084e-02,-5.172400176525115967e-02,8.796527981758117676e-05
5.920830648392438889e-03,5.890000145882368088e-03,3.083050251007080078e-05
-7.726267725229263306e-02,-7.703699916601181030e-02,2.256780862808227539e-04
-6.598508358001708984e-02,-6.593400239944458008e-02,5.108118057250976562e-05
3.334384039044380188e-02,3.346699848771095276e-02,1.231580972671508789e-04
-5.846833065152168274e-02,-5.852299928665161133e-02,5.466863512992858887e-05
-1.729915849864482880e-02,-1.735799945890903473e-02,5.884096026420593262e-05
-5.159338563680648804e-02,-5.172400176525115967e-02,1.306161284446716309e-04
-6.382855027914047241e-02,-6.377299875020980835e-02,5.555152893066406250e-05
4.224188625812530518e-02,4.213500022888183594e-02,1.068860292434692383e-04
-7.856936007738113403e-02,-7.888600230216979980e-02,3.166422247886657715e-04
-7.131827622652053833e-02,-7.118000090122222900e-02,1.382753252983093262e-04
-4.690645262598991394e-02,-4.677600041031837463e-02,1.304522156715393066e-04
3.961678221821784973e-02,3.965900093317031860e-02,4.221871495246887207e-05
5.938818305730819702e-02,5.945000052452087402e-02,6.181746721267700195e-05
7.210804522037506104e-02,7.210499793291091919e-02,3.047287464141845703e-06
6.781049817800521851e-02,6.778600066900253296e-02,2.449750900268554688e-05
3.997682780027389526e-02,3.996900096535682678e-02,7.826834917068481445e-06
-6.848276406526565552e-02,-6.840299814939498901e-02,7.976591587066650391e-05
-6.399426609277725220e-02,-6.408199667930603027e-02,8.773058652877807617e-05
-6.871420145034790039e-02,-6.871200352907180786e-02,2.197921276092529297e-06
-5.600645765662193298e-02,-5.605100095272064209e-02,4.454329609870910645e-05
3.872822970151901245e-02,3.873100131750106812e-02,2.771615982055664062e-06
7.897673547267913818e-02,7.919400185346603394e-02,2.172663807868957520e-04
-3.098808415234088898e-02,-3.130000084638595581e-02,3.119166940450668335e-04
6.742082536220550537e-02,6.747700273990631104e-02,5.617737770080566406e-05
-3.198716044425964355e-02,-3.191899880766868591e-02,6.816163659095764160e-05
2.197552658617496490e-02,2.200599946081638336e-02,3.047287464141845703e-05
-4.797347262501716614e-02,-4.801300168037414551e-02,3.952905535697937012e-05
5.877883639186620712e-03,5.890000145882368088e-03,1.211650669574737549e-05
5.732359737157821655e-02,5.728700011968612671e-02,3.659725189208984375e-05
5.829878896474838257e-02,5.821400135755538940e-02,8.478760719299316406e-05
5.800740420818328857e-02,5.790499970316886902e-02,1.024045050144195557e-04
9.962949901819229126e-03,9.920000098645687103e-03,4.294980317354202271e-05
2.569811232388019562e-02,2.572399936616420746e-02,2.588704228401184082e-05
6.797470897436141968e-02,6.809499859809875488e-02,1.202896237373352051e-04
3.370608016848564148e-02,3.377699851989746094e-02,7.091835141181945801e-05
2.775314077734947205e-02,2.758299931883811951e-02,1.701414585113525391e-04
-4.106098040938377380e-02,-4.089700058102607727e-02,1.639798283576965332e-04
9.060406591743230820e-04,9.299999801442027092e-04,2.395932096987962723e-05
2.206819690763950348e-02,2.200599946081638336e-02,6.219744682312011719e-05
-5.111385881900787354e-02,-5.110500007867813110e-02,8.858740329742431641e-06
-4.673141520470380783e-03,-4.650000017136335373e-03,2.314150333404541016e-05
6.013433262705802917e-02,6.006800010800361633e-02,6.633251905441284180e-05
5.910825356841087341e-02,5.914099887013435364e-02,3.274530172348022461e-05
-2.613852731883525848e-02,-2.603399939835071564e-02,1.045279204845428467e-04
