Output,Target,Error
2.494855318218469620e-03,3.409999888390302658e-03,9.151445701718330383e-04
-3.864977881312370300e-02,-3.873100131750106812e-02,8.122250437736511230e-05
-5.079675093293190002e-02,-5.048700049519538879e-02,3.097504377365112305e-04
-7.944347709417343140e-02,-7.827000319957733154e-02,1.173473894596099854e-03
-4.422864690423011780e-02,-4.430099949240684509e-02,7.235258817672729492e-05
3.849311172962188721e-02,3.842100128531455994e-02,7.211044430732727051e-05
3.343151509761810303e-02,3.439600020647048950e-02,9.644851088523864746e-04
7.108729332685470581e-02,7.087100297212600708e-02,2.162903547286987305e-04
-4.489438235759735107e-02,-4.492000117897987366e-02,2.561882138252258301e-05
-2.304523251950740814e-02,-2.324599958956241608e-02,2.007670700550079346e-04
7.459621131420135498e-02,7.457099854946136475e-02,2.521276473999023438e-05
1.602259092032909393e-02,1.580899953842163086e-02,2.135913819074630737e-04
3.610841929912567139e-02,3.656399995088577271e-02,4.555806517601013184e-04
7.863409817218780518e-02,7.765399664640426636e-02,9.801015257835388184e-04
-6.734924763441085815e-02,-6.655199825763702393e-02,7.972493767738342285e-04
-6.282749027013778687e-02,-6.284700334072113037e-02,1.951307058334350586e-05
7.310383021831512451e-02,7.241299748420715332e-02,6.908327341079711914e-04
-6.826478242874145508e-02,-6.809499859809875488e-02,1.697838306427001953e-04
-1.105179544538259506e-02,-1.116000022739171982e-02,1.082047820091247559e-04
4.308743029832839966e-02,4.306299984455108643e-02,2.443045377731323242e-05
-4.217377305030822754e-02,-4.244399815797805786e-02,2.702251076698303223e-04
7.120365649461746216e-02,7.118000090122222900e-02,2.365559339523315430e-05
-7.518371194601058960e-02,-7.518800348043441772e-02,4.291534423828125000e-06
-2.240379527211189270e-02,-2.293599955737590790e-02,5.322042852640151978e-04
2.005926147103309631e-02,2.014699950814247131e-02,8.773803710937500000e-05
6.049442291259765625e-02,6.006800010800361633e-02,4.264228045940399170e-04
-1.647682487964630127e-02,-1.642899960279464722e-02,4.782527685165405273e-05
-5.562399327754974365e-02,-5.543300136923789978e-02,1.909919083118438721e-04
-3.786647319793701172e-02,-3.780199959874153137e-02,6.447359919548034668e-05
-7.434453070163726807e-02,-7.333800196647644043e-02,1.006528735160827637e-03
6.208670884370803833e-02,6.192100048065185547e-02,1.657083630561828613e-04
-3.062902204692363739e-02,-3.037099912762641907e-02,2.580229192972183228e-04
-7.611484080553054810e-02,-7.611300051212310791e-02,1.840293407440185547e-06
2.036170661449432373e-02,2.076699957251548767e-02,4.052929580211639404e-04
6.828606873750686646e-02,6.840299814939498901e-02,1.169294118881225586e-04
-3.077711910009384155e-02,-3.068000078201293945e-02,9.711831808090209961e-05
-1.061094366014003754e-02,-1.054000016301870346e-02,7.094349712133407593e-05
6.444125622510910034e-02,6.377299875020980835e-02,6.682574748992919922e-04
-3.374266251921653748e-02,-3.377699851989746094e-02,3.433600068092346191e-05
7.578006386756896973e-02,7.580400258302688599e-02,2.393871545791625977e-05
-4.906106740236282349e-02,-4.894100129604339600e-02,1.200661063194274902e-04
1.428037136793136597e-02,1.456900034099817276e-02,2.886289730668067932e-04
4.908127710223197937e-02,4.894100129604339600e-02,1.402758061885833740e-04
-2.040653117001056671e-02,-2.231599949300289154e-02,1.909468322992324829e-03
1.197480945847928524e-03,1.240000012330710888e-03,4.251906648278236389e-05
-6.773700565099716187e-02,-6.624300032854080200e-02,1.494005322456359863e-03
7.471252977848052979e-02,7.333800196647644043e-02,1.374527812004089355e-03
8.935221470892429352e-03,8.990000002086162567e-03,5.477853119373321533e-05
7.172570377588272095e-02,7.179600000381469727e-02,7.029622793197631836e-05
-3.545786812901496887e-02,-3.563499823212623596e-02,1.771301031112670898e-04
-3.756423667073249817e-02,-3.749199956655502319e-02,7.223710417747497559e-05
-2.090322412550449371e-02,-2.293599955737590790e-02,2.032775431871414185e-03
-4.061617329716682434e-02,-4.058799892663955688e-02,2.817437052726745605e-05
-5.767917633056640625e-02,-5.666900053620338440e-02,1.010175794363021851e-03
-2.534523978829383850e-02,-2.510499954223632812e-02,2.402402460575103760e-04
-1.708273403346538544e-02,-1.735799945890903473e-02,2.752654254436492920e-04
1.720949821174144745e-02,1.704799942672252655e-02,1.614987850189208984e-04
-2.282098308205604553e-02,-2.262599952518939972e-02,1.949835568666458130e-04
-6.207939609885215759e-02,-6.222999840974807739e-02,1.506023108959197998e-04
4.663996398448944092e-02,4.677600041031837463e-02,1.360364258289337158e-04
-6.817335635423660278e-02,-6.624300032854080200e-02,1.930356025695800781e-03
2.982696890830993652e-02,2.975100092589855194e-02,7.596798241138458252e-05
3.953817486763000488e-02,3.934999927878379822e-02,1.881755888462066650e-04
