Output,Target,Error
1.269531250000000000e-02,1.301900018006563187e-02,3.236876800656318665e-04
1.347973849624395370e-02,1.363900024443864822e-02,1.592617481946945190e-04
7.535631954669952393e-02,7.518800348043441772e-02,1.683160662651062012e-04
-4.498671274632215500e-03,-5.890000145882368088e-03,1.391328871250152588e-03
-6.802792102098464966e-02,-6.778600066900253296e-02,2.419203519821166992e-04
5.195758119225502014e-02,5.234200134873390198e-02,3.844201564788818359e-04
-2.808896824717521667e-02,-2.820299938321113586e-02,1.140311360359191895e-04
4.971027374267578125e-02,5.048700049519538879e-02,7.767267525196075439e-04
9.990285150706768036e-03,1.023000013083219528e-02,2.397149801254272461e-04
-2.532845595851540565e-03,-2.790000056847929955e-03,2.571544609963893890e-04
-1.499335095286369324e-02,-1.487900037318468094e-02,1.143505796790122986e-04
3.185242041945457458e-02,3.253899887204170227e-02,6.865784525871276855e-04
5.165187269449234009e-02,5.172400176525115967e-02,7.212907075881958008e-05
7.741468027234077454e-03,8.059999905526638031e-03,3.185318782925605774e-04
-3.054594807326793671e-02,-3.191899880766868591e-02,1.373050734400749207e-03
-1.558332983404397964e-02,-1.580899953842163086e-02,2.256697043776512146e-04
3.746189177036285400e-02,3.811199963092803955e-02,6.501078605651855469e-04
-2.244040928781032562e-02,-2.231599949300289154e-02,1.244097948074340820e-04
-4.878975078463554382e-02,-4.894100129604339600e-02,1.512505114078521729e-04
-4.315728694200515747e-02,-4.306299984455108643e-02,9.428709745407104492e-05
2.377938665449619293e-02,2.541499957442283630e-02,1.635612919926643372e-03
7.325715571641921997e-02,7.303000241518020630e-02,2.271533012390136719e-04
7.248388230800628662e-02,7.241299748420715332e-02,7.088482379913330078e-05
-6.253827363252639771e-02,-6.253799796104431152e-02,2.756714820861816406e-07
-7.532944530248641968e-02,-7.518800348043441772e-02,1.414418220520019531e-04
-4.270145669579505920e-02,-4.275399819016456604e-02,5.254149436950683594e-05
-1.191260572522878647e-02,-1.208900008350610733e-02,1.763943582773208618e-04
1.881521195173263550e-02,1.890799961984157562e-02,9.278766810894012451e-05
-4.863306134939193726e-02,-4.863199964165687561e-02,1.061707735061645508e-06
2.908479981124401093e-02,2.913199923932552338e-02,4.719942808151245117e-05
3.619989752769470215e-02,3.625399991869926453e-02,5.410239100456237793e-05
-2.689427509903907776e-02,-2.882199920713901520e-02,1.927724108099937439e-03
3.286009654402732849e-02,3.315800055861473083e-02,2.979040145874023438e-04
-2.780593745410442352e-02,-2.820299938321113586e-02,3.970619291067123413e-04
7.077480852603912354e-02,6.963700056076049805e-02,1.137807965278625488e-03
-5.391773208975791931e-02,-5.388800054788589478e-02,2.973154187202453613e-05
-4.163340106606483459e-02,-4.337299987673759460e-02,1.739598810672760010e-03
-2.869215793907642365e-02,-3.006099909543991089e-02,1.368841156363487244e-03
-7.002936303615570068e-02,-6.994599848985671997e-02,8.336454629898071289e-05
-6.746160238981246948e-02,-6.747700273990631104e-02,1.540035009384155273e-05
3.819490969181060791e-02,3.811199963092803955e-02,8.291006088256835938e-05
5.210539326071739197e-02,5.203299969434738159e-02,7.239356637001037598e-05
