Output,Target,Error
-6.960988044738769531e-02,-6.963700056076049805e-02,2.712011337280273438e-05
-4.729793965816497803e-02,-4.739399999380111694e-02,9.606033563613891602e-05
4.538549110293388367e-02,4.553800076246261597e-02,1.525096595287322998e-04
-2.372776390984654427e-03,-2.169999992474913597e-03,2.027763985097408295e-04
1.295262202620506287e-02,1.301900018006563187e-02,6.637815386056900024e-05
-7.378133386373519897e-02,-7.395499944686889648e-02,1.736655831336975098e-04
-6.347533315420150757e-02,-6.346499919891357422e-02,1.033395528793334961e-05
-5.606967210769653320e-02,-5.605100095272064209e-02,1.867115497589111328e-05
5.123327672481536865e-02,5.141500011086463928e-02,1.817233860492706299e-04
8.382371626794338226e-03,8.059999905526638031e-03,3.223717212677001953e-04
-1.523340865969657898e-02,-1.518900040537118912e-02,4.440825432538986206e-05
3.897794336080551147e-02,3.903999924659729004e-02,6.205588579177856445e-05
7.942838966846466064e-02,7.919400185346603394e-02,2.343878149986267090e-04
-3.889785334467887878e-02,-3.903999924659729004e-02,1.421459019184112549e-04
1.784622296690940857e-02,1.797799952328205109e-02,1.317765563726425171e-04
4.603742063045501709e-02,4.615699872374534607e-02,1.195780932903289795e-04
-5.733193829655647278e-02,-5.728700011968612671e-02,4.493817687034606934e-05
-2.704901434481143951e-02,-2.727299928665161133e-02,2.239849418401718140e-04
1.853147894144058228e-02,1.859799958765506744e-02,6.652064621448516846e-05
-4.267273843288421631e-02,-4.275399819016456604e-02,8.125975728034973145e-05
-6.150862202048301697e-02,-6.161199882626533508e-02,1.033768057823181152e-04
6.289195269346237183e-02,6.315600126981735229e-02,2.640485763549804688e-04
-6.083558779209852219e-03,-6.200000178068876266e-03,1.164413988590240479e-04
1.357374247163534164e-02,1.332900021225214005e-02,2.447422593832015991e-04
1.903203316032886505e-02,1.890799961984157562e-02,1.240335404872894287e-04
-5.843682587146759033e-02,-5.852299928665161133e-02,8.617341518402099609e-05
-5.199297145009040833e-02,-5.203299969434738159e-02,4.002824425697326660e-05
-7.910380512475967407e-02,-7.888600230216979980e-02,2.178028225898742676e-04
2.348331548273563385e-02,2.355599962174892426e-02,7.268413901329040527e-05
5.529759079217910767e-02,5.512399971485137939e-02,1.735910773277282715e-04
7.918514311313629150e-02,7.919400185346603394e-02,8.858740329742431641e-06
-4.111526533961296082e-02,-4.120700061321258545e-02,9.173527359962463379e-05
-6.974709033966064453e-02,-6.963700056076049805e-02,1.100897789001464844e-04
-3.277530893683433533e-02,-3.284800052642822266e-02,7.269158959388732910e-05
3.748520836234092712e-02,3.749199956655502319e-02,6.791204214096069336e-06
-4.834142699837684631e-02,-4.832199960947036743e-02,1.942738890647888184e-05
-6.934199482202529907e-02,-6.932900100946426392e-02,1.299381256103515625e-05
-3.721296042203903198e-02,-3.718300163745880127e-02,2.995878458023071289e-05
6.276022642850875854e-02,6.284700334072113037e-02,8.677691221237182617e-05
5.925718322396278381e-02,5.914099887013435364e-02,1.161843538284301758e-04
5.225877091288566589e-02,5.234200134873390198e-02,8.323043584823608398e-05
7.542435079813003540e-02,7.549600303173065186e-02,7.165223360061645508e-05
-8.083860389888286591e-03,-8.059999905526638031e-03,2.386048436164855957e-05
3.447603061795234680e-02,3.439600020647048950e-02,8.003041148185729980e-05
-4.546109214425086975e-02,-4.553800076246261597e-02,7.690861821174621582e-05
6.383661180734634399e-02,6.377299875020980835e-02,6.361305713653564453e-05
-3.083864413201808929e-02,-3.068000078201293945e-02,1.586433500051498413e-04
2.590023912489414215e-02,2.603399939835071564e-02,1.337602734565734863e-04
3.207011893391609192e-02,3.191899880766868591e-02,1.511201262474060059e-04
7.032690197229385376e-02,7.025399804115295410e-02,7.290393114089965820e-05
6.896016001701354980e-02,6.902000308036804199e-02,5.984306335449218750e-05
3.851223445963114500e-04,3.100000030826777220e-04,7.512234151363372803e-05
-5.225361511111259460e-02,-5.234200134873390198e-02,8.838623762130737305e-05
1.550657209008932114e-02,1.549900043755769730e-02,7.571652531623840332e-06
4.717123508453369141e-02,4.708499833941459656e-02,8.623674511909484863e-05
5.634250119328498840e-03,5.580000113695859909e-03,5.425000563263893127e-05
-6.521116197109222412e-02,-6.531699746847152710e-02,1.058354973793029785e-04
-1.048519648611545563e-02,-1.054000016301870346e-02,5.480367690324783325e-05
-3.693072125315666199e-02,-3.687300160527229309e-02,5.771964788436889648e-05
8.427087217569351196e-03,8.369999937713146210e-03,5.708727985620498657e-05
-1.251650042831897736e-02,-1.270900014787912369e-02,1.924997195601463318e-04
5.418221466243267059e-03,5.270000081509351730e-03,1.482213847339153290e-04
3.859950602054595947e-02,3.842100128531455994e-02,1.785047352313995361e-04
-2.269156463444232941e-02,-2.262599952518939972e-02,6.556510925292968750e-05
7.245537638664245605e-02,7.241299748420715332e-02,4.237890243530273438e-05
7.660875469446182251e-02,7.642100006341934204e-02,1.877546310424804688e-04
3.574753925204277039e-02,3.594499826431274414e-02,1.974590122699737549e-04
6.011174991726875305e-02,6.006800010800361633e-02,4.374980926513671875e-05
-1.107778493314981461e-02,-1.116000022739171982e-02,8.221529424190521240e-05
-7.780146598815917969e-02,-7.796200364828109741e-02,1.605376601219177246e-04
-2.484975848346948624e-03,-2.480000024661421776e-03,4.975823685526847839e-06
4.227814450860023499e-02,4.213500022888183594e-02,1.431442797183990479e-04
-4.676098749041557312e-02,-4.677600041031837463e-02,1.501291990280151367e-05
