Wall time,Step,Value
1731457729.2501657,2712,2.901945705957587e-08
1731457730.4122593,2713,2.5973490025421597e-08
1731457734.8096092,2717,2.5186329466464485e-08
1731457735.9681172,2718,2.619902694789289e-08
1731457737.0257146,2719,2.6705599509568856e-08
1731457742.4855917,2724,2.697212408975247e-08
1731457748.2061155,2729,2.663992759721623e-08
1731457749.3525383,2730,2.6398792485338163e-08
1731457754.026073,2734,3.8978839711489854e-08
1731457759.799386,2739,3.4725999853435496e-08
1731457760.964304,2740,2.692758016564767e-08
1731457762.0902843,2741,3.8898157583844295e-08
1731457765.496571,2744,3.423100025656822e-08
1731457775.457081,2753,3.219927435793579e-08
1731457776.5998063,2754,2.8144786057282545e-08
1731457777.7575746,2755,2.9495613063090786e-08
1731457783.4013877,2760,2.7646780864643006e-08
1731457788.759544,2765,2.7830001414486105e-08
1731457792.0188866,2768,3.2553266748891474e-08
1731457795.2510073,2771,2.960936384965862e-08
1731457797.5081964,2773,3.037656881588191e-08
1731457799.651834,2775,3.21008002401868e-08
1731457803.0027313,2778,2.755353101235869e-08
1731457810.5647838,2785,2.9766558995447667e-08
1731457823.736131,2797,2.8059691459247915e-08
1731457825.9149578,2799,3.069500564834016e-08
1731457840.1240914,2812,2.9436904469548608e-08
1731457841.1759498,2813,2.4396532793957704e-08
1731457916.2419543,2824,2.372370211389807e-08
1731457927.539215,2834,3.104458912162045e-08
1731457929.8112946,2836,2.544799215797866e-08
1731457932.0264993,2838,2.5622469479458232e-08
1731457938.5605037,2844,2.3711820062999323e-08
1731457946.1182647,2851,2.7635429944439238e-08
1731457947.171134,2852,2.278269839450786e-08
1731457952.6721137,2857,2.791191100470769e-08
1731457957.0719924,2861,2.773751717199957e-08
1731457958.1959238,2862,2.8813593289100936e-08
1731457962.43032,2866,3.173800067202137e-08
1731457976.5319974,2879,2.5896913058431892e-08
1731457978.7695668,2881,3.235569323578602e-08
1731457979.9084444,2882,2.7021597404086606e-08
1731457989.9402037,2891,3.029553496958215e-08
1731457992.215183,2893,3.564993278359907e-08
1731457994.504215,2895,2.98774693874293e-08
1731458003.4407303,2903,3.166330131421091e-08
1731458011.9868224,2911,2.1742641465039014e-08
1731458015.2594204,2914,3.0463155553661636e-08
1731458016.3039746,2915,2.4525615316406402e-08
1731458019.4396148,2918,2.3142632699091337e-08
1731458021.5483613,2920,2.5409006454424343e-08
1731458022.5808394,2921,3.1813662815238786e-08
1731458025.8136997,2924,2.5743155163127085e-08
1731458032.1632519,2930,2.7238710842425462e-08
1731458036.5481234,2934,2.7975367800081585e-08
1731458037.6701825,2935,2.4225844441616573e-08
1731458053.046902,2949,2.2807171262684278e-08
1731458056.2054641,2952,2.360375006560389e-08
1731458059.4333599,2955,2.3206288446431245e-08
1731458066.9866886,2962,2.6630706528862902e-08
1731458070.3234344,2965,2.0272540979249243e-08
1731458072.586629,2967,2.4594502434638343e-08
1731458079.3930676,2973,2.5215005194922924e-08
1731458084.9070146,2978,2.5787224799955766e-08
1731458091.7367322,2984,2.6000861907959916e-08
1731458094.0232003,2986,2.6234147298964672e-08
1731458101.90573,2993,2.831099088496103e-08
1731458105.3468947,2996,2.7494490240087543e-08
1731458107.581419,2998,2.5915896983974562e-08
1731458108.7051136,2999,2.87402475152021e-08
1731458112.030075,3002,2.3501586454699464e-08
1731458121.0674713,3010,2.841153978749844e-08
1731458193.7544043,3019,2.4226336492461087e-08
1731458199.1758258,3024,2.7314912998122054e-08
1731458204.6839786,3029,2.242929397766602e-08
1731458210.0702543,3034,2.1536163075097647e-08
1731458224.218967,3047,2.380228458775946e-08
1731458226.469423,3049,1.9404037487902315e-08
