Output,Target,Error
-1.411802601069211960e-02,-1.425900030881166458e-02,1.409742981195449829e-04
4.229014739394187927e-02,4.244399815797805786e-02,1.538507640361785889e-04
6.594765931367874146e-02,6.593400239944458008e-02,1.365691423416137695e-05
3.459479287266731262e-02,3.470600023865699768e-02,1.112073659896850586e-04
7.854307442903518677e-02,7.857800275087356567e-02,3.492832183837890625e-05
5.787821486592292786e-02,5.790499970316886902e-02,2.678483724594116211e-05
-6.452723173424601555e-04,-3.100000030826777220e-04,3.352723142597824335e-04
2.540666237473487854e-02,2.510499954223632812e-02,3.016628324985504150e-04
3.445509448647499084e-02,3.439600020647048950e-02,5.909428000450134277e-05
-5.437363404780626297e-03,-5.580000113695859909e-03,1.426367089152336121e-04
-6.031614914536476135e-02,-6.037700176239013672e-02,6.085261702537536621e-05
5.702670663595199585e-02,5.697799846529960632e-02,4.870817065238952637e-05
2.570153586566448212e-02,2.572399936616420746e-02,2.246350049972534180e-05
-3.924210369586944580e-02,-3.934999927878379822e-02,1.078955829143524170e-04
7.327062636613845825e-02,7.333800196647644043e-02,6.737560033798217773e-05
-4.171748831868171692e-02,-4.182599857449531555e-02,1.085102558135986328e-04
-1.723766140639781952e-02,-1.735799945890903473e-02,1.203380525112152100e-04
2.920194901525974274e-02,2.913199923932552338e-02,6.994977593421936035e-05
1.915221475064754486e-02,1.921799965202808380e-02,6.578490138053894043e-05
6.129397824406623840e-02,6.130300089716911316e-02,9.022653102874755859e-06
-6.908320635557174683e-02,-6.902000308036804199e-02,6.320327520370483398e-05
1.575698703527450562e-02,1.549900043755769730e-02,2.579865977168083191e-04
1.419227290898561478e-02,1.425900030881166458e-02,6.672739982604980469e-05
-9.286030195653438568e-03,-9.610000066459178925e-03,3.239698708057403564e-04
-2.489987388253211975e-02,-2.479499951004981995e-02,1.048743724822998047e-04
-1.586821489036083221e-02,-1.549900043755769730e-02,3.692144528031349182e-04
-6.247486174106597900e-02,-6.253799796104431152e-02,6.313621997833251953e-05
-7.584953308105468750e-02,-7.580400258302688599e-02,4.553049802780151367e-05
-5.593163520097732544e-02,-5.605100095272064209e-02,1.193657517433166504e-04
-1.501546800136566162e-02,-1.518900040537118912e-02,1.735324040055274963e-04
5.076904222369194031e-02,5.079599842429161072e-02,2.695620059967041016e-05
-1.897862926125526428e-02,-1.890799961984157562e-02,7.062964141368865967e-05
